ts,dir,result,gate,detail
2026.03.10 07:06:00,L,BLOCK,trend_strength,adx=15.21,min=19.50
2026.03.10 07:07:00,L,BLOCK,trend_strength,adx=14.58,min=19.50
2026.03.10 07:08:00,L,BLOCK,trend_strength,adx=15.74,min=19.50
2026.03.10 07:09:00,L,BLOCK,trend_strength,adx=18.60,min=19.50
2026.03.10 07:15:00,L,BLOCK,trend_strength,adx=15.61,min=19.50
2026.03.10 07:16:00,L,BLOCK,trend_strength,adx=18.30,min=19.50
2026.03.10 07:18:00,L,BLOCK,trend_strength,adx=17.01,min=19.50
2026.03.10 07:19:00,L,BLOCK,trend_strength,adx=19.08,min=19.50
2026.03.10 07:20:00,L,BLOCK,htf_trend,
2026.03.10 07:21:00,L,BLOCK,htf_trend,
2026.03.10 07:22:00,L,BLOCK,htf_trend,
2026.03.10 07:23:00,L,BLOCK,htf_trend,
2026.03.10 07:24:00,L,BLOCK,htf_trend,
2026.03.10 07:25:00,L,BLOCK,htf_trend,
2026.03.10 07:26:00,L,BLOCK,htf_trend,
2026.03.10 07:27:00,L,BLOCK,htf_trend,
2026.03.10 07:28:00,L,BLOCK,htf_trend,
2026.03.10 07:29:00,L,BLOCK,htf_trend,
2026.03.10 07:30:00,L,BLOCK,htf_trend,
2026.03.10 14:07:00,L,BLOCK,price_pos,px=5189.040,ema25=5206.600
2026.03.10 14:08:00,L,BLOCK,price_pos,px=5191.594,ema25=5205.249
2026.03.10 14:09:00,L,BLOCK,htf_trend,
2026.03.10 14:10:00,L,BLOCK,htf_trend,
2026.03.10 14:11:00,L,BLOCK,htf_trend,
2026.03.10 14:12:00,L,BLOCK,htf_trend,
2026.03.10 14:13:00,L,BLOCK,htf_trend,
2026.03.10 14:14:00,L,BLOCK,htf_trend,
2026.03.10 14:15:00,L,BLOCK,htf_trend,
2026.03.10 14:16:00,L,BLOCK,htf_trend,
2026.03.10 14:17:00,L,BLOCK,htf_trend,
2026.03.10 14:18:00,L,BLOCK,htf_trend,
2026.03.10 14:19:00,L,BLOCK,mtf,
2026.03.10 14:20:00,L,BLOCK,mtf,
2026.03.10 14:21:00,L,PASS,all,tq=7
2026.03.11 00:00:00,S,BLOCK,mtf,
2026.03.11 00:01:00,S,BLOCK,mtf,
2026.03.11 00:02:00,S,BLOCK,mtf,
2026.03.11 00:03:00,S,BLOCK,mtf,
2026.03.11 00:04:00,S,BLOCK,mtf,
2026.03.11 00:05:00,S,BLOCK,mtf,
2026.03.11 00:06:00,S,BLOCK,mtf,
2026.03.11 00:07:00,S,BLOCK,mtf,
2026.03.11 00:08:00,S,BLOCK,mtf,
2026.03.11 00:09:00,S,BLOCK,mtf,
2026.03.11 00:10:00,S,BLOCK,mtf,
2026.03.11 00:11:00,S,BLOCK,mtf,
2026.03.11 00:12:00,S,BLOCK,mtf,
2026.03.11 00:13:00,S,BLOCK,mtf,
2026.03.11 00:15:00,S,BLOCK,mtf,
2026.03.11 00:16:00,S,BLOCK,mtf,
2026.03.11 00:17:00,S,BLOCK,mtf,
2026.03.11 00:18:00,S,BLOCK,mtf,
2026.03.11 00:19:00,S,BLOCK,mtf,
2026.03.11 00:20:00,S,BLOCK,mtf,
2026.03.11 00:21:00,S,BLOCK,mtf,
2026.03.11 00:22:00,S,BLOCK,mtf,
2026.03.11 00:23:00,S,BLOCK,mtf,
2026.03.11 00:24:00,S,BLOCK,mtf,
2026.03.11 00:25:00,S,BLOCK,mtf,
2026.03.11 00:26:00,S,BLOCK,mtf,
2026.03.11 00:27:00,S,BLOCK,mtf,
2026.03.11 00:28:00,S,BLOCK,mtf,
2026.03.11 02:00:00,L,BLOCK,htf_trend,
2026.03.11 02:01:00,L,BLOCK,htf_trend,
2026.03.11 02:02:00,L,BLOCK,htf_trend,
2026.03.11 02:03:00,L,BLOCK,htf_trend,
2026.03.11 02:04:00,L,BLOCK,htf_trend,
2026.03.11 02:05:00,L,BLOCK,htf_trend,
2026.03.11 02:06:00,L,BLOCK,htf_trend,
2026.03.11 02:07:00,L,BLOCK,htf_trend,
2026.03.11 02:08:00,L,BLOCK,htf_trend,
2026.03.11 02:09:00,L,BLOCK,htf_trend,
2026.03.11 02:10:00,L,BLOCK,htf_trend,
2026.03.11 02:11:00,L,BLOCK,htf_trend,
2026.03.11 02:12:00,L,BLOCK,htf_trend,
2026.03.11 02:13:00,L,BLOCK,htf_trend,
2026.03.11 02:14:00,L,BLOCK,htf_trend,
2026.03.11 02:15:00,L,BLOCK,htf_trend,
2026.03.11 02:16:00,L,BLOCK,htf_trend,
2026.03.11 02:17:00,L,BLOCK,htf_trend,
2026.03.11 02:18:00,L,BLOCK,htf_trend,
2026.03.11 02:19:00,L,BLOCK,htf_trend,
2026.03.11 02:20:00,L,BLOCK,htf_trend,
2026.03.11 02:21:00,L,BLOCK,htf_trend,
2026.03.11 02:22:00,L,BLOCK,htf_trend,
2026.03.11 02:24:00,L,BLOCK,mtf,
2026.03.11 02:25:00,L,BLOCK,mtf,
2026.03.11 02:26:00,L,BLOCK,mtf,
2026.03.11 02:27:00,L,BLOCK,mtf,
2026.03.11 02:28:00,L,BLOCK,mtf,
2026.03.11 03:24:00,L,BLOCK,htf_trend,
2026.03.11 03:25:00,L,BLOCK,htf_trend,
2026.03.11 03:26:00,L,BLOCK,htf_trend,
2026.03.11 03:27:00,L,BLOCK,htf_trend,
2026.03.11 03:28:00,L,BLOCK,htf_trend,
2026.03.11 03:29:00,L,BLOCK,htf_trend,
2026.03.11 12:07:00,S,BLOCK,price_pos,px=5185.752,ema25=5183.985
2026.03.11 12:10:00,S,BLOCK,price_pos,px=5189.761,ema25=5184.572
2026.03.11 12:13:00,S,BLOCK,mtf,
2026.03.11 12:14:00,S,BLOCK,mtf,
2026.03.11 12:15:00,S,BLOCK,mtf,
2026.03.11 12:16:00,S,BLOCK,mtf,
2026.03.11 12:17:00,S,BLOCK,mtf,
2026.03.11 12:18:00,S,BLOCK,mtf,
2026.03.11 14:01:00,S,BLOCK,price_pos,px=5184.651,ema25=5170.232
2026.03.11 14:02:00,S,BLOCK,price_pos,px=5183.326,ema25=5171.341
2026.03.11 14:03:00,S,BLOCK,price_pos,px=5178.803,ema25=5172.263
2026.03.11 14:04:00,S,BLOCK,price_pos,px=5184.897,ema25=5172.766
2026.03.11 14:05:00,S,BLOCK,price_pos,px=5187.323,ema25=5173.699
2026.03.11 14:06:00,S,BLOCK,price_pos,px=5184.491,ema25=5174.747
2026.03.11 14:07:00,S,BLOCK,mtf,
2026.03.11 14:09:00,S,BLOCK,htf_trend,
2026.03.11 14:10:00,S,BLOCK,htf_trend,
2026.03.11 14:11:00,S,BLOCK,htf_trend,
2026.03.11 14:12:00,S,BLOCK,htf_trend,
2026.03.11 14:13:00,S,BLOCK,htf_trend,
2026.03.11 14:14:00,S,BLOCK,htf_trend,
2026.03.11 14:15:00,S,BLOCK,htf_trend,
2026.03.11 14:16:00,S,BLOCK,htf_trend,
2026.03.11 14:17:00,S,BLOCK,htf_trend,
2026.03.11 14:18:00,S,BLOCK,htf_trend,
2026.03.11 14:25:00,S,BLOCK,trend_strength,adx=19.06,min=19.50
2026.03.11 14:28:00,S,BLOCK,trend_strength,adx=17.43,min=19.50
2026.03.11 14:29:00,S,BLOCK,htf_trend,
2026.03.12 00:27:00,S,BLOCK,htf_trend,
2026.03.12 00:28:00,S,BLOCK,htf_trend,
2026.03.12 00:29:00,S,BLOCK,htf_trend,
2026.03.12 00:30:00,S,BLOCK,htf_trend,
2026.03.12 00:31:00,S,BLOCK,htf_trend,
2026.03.12 00:32:00,S,BLOCK,htf_trend,
2026.03.12 00:33:00,S,BLOCK,htf_trend,
2026.03.12 00:34:00,S,BLOCK,htf_trend,
2026.03.12 00:35:00,S,BLOCK,htf_trend,
2026.03.12 00:36:00,S,BLOCK,htf_trend,
2026.03.12 00:37:00,S,BLOCK,htf_trend,
2026.03.12 00:38:00,S,BLOCK,htf_trend,
2026.03.12 00:39:00,S,BLOCK,htf_trend,
2026.03.12 00:40:00,S,BLOCK,htf_trend,
2026.03.12 00:41:00,S,BLOCK,htf_trend,
2026.03.12 00:42:00,S,BLOCK,htf_trend,
2026.03.12 00:43:00,S,BLOCK,htf_trend,
2026.03.12 00:44:00,S,BLOCK,htf_trend,
2026.03.12 00:45:00,S,BLOCK,htf_trend,
2026.03.12 00:46:00,S,BLOCK,htf_trend,
2026.03.12 00:47:00,S,BLOCK,htf_trend,
2026.03.12 00:48:00,S,BLOCK,htf_trend,
2026.03.12 00:49:00,S,BLOCK,htf_trend,
2026.03.12 00:50:00,S,BLOCK,htf_trend,
2026.03.12 00:51:00,S,BLOCK,htf_trend,
2026.03.12 00:52:00,S,BLOCK,htf_trend,
2026.03.12 00:53:00,S,BLOCK,htf_trend,
2026.03.12 05:37:00,S,BLOCK,price_pos,px=5150.333,ema25=5145.423
2026.03.12 05:38:00,S,BLOCK,price_pos,px=5150.105,ema25=5145.801
2026.03.12 05:39:00,S,BLOCK,price_pos,px=5149.572,ema25=5146.132
2026.03.12 05:40:00,S,BLOCK,price_pos,px=5152.186,ema25=5146.396
2026.03.12 05:41:00,S,BLOCK,price_pos,px=5153.912,ema25=5146.842
2026.03.12 05:42:00,S,BLOCK,mtf,
2026.03.12 05:43:00,S,BLOCK,mtf,
2026.03.12 05:44:00,S,BLOCK,htf_trend,
2026.03.12 05:45:00,S,BLOCK,htf_trend,
2026.03.12 05:46:00,S,BLOCK,htf_trend,
2026.03.12 05:47:00,S,BLOCK,htf_trend,
2026.03.12 05:48:00,S,BLOCK,htf_trend,
2026.03.12 05:49:00,S,BLOCK,htf_trend,
2026.03.12 05:50:00,S,BLOCK,htf_trend,
2026.03.12 05:51:00,S,BLOCK,htf_trend,
2026.03.12 05:53:00,S,BLOCK,htf_trend,
2026.03.12 05:56:00,S,BLOCK,htf_trend,
2026.03.12 05:57:00,S,BLOCK,htf_trend,
2026.03.12 09:14:00,L,BLOCK,htf_trend,
2026.03.12 09:15:00,L,BLOCK,htf_trend,
2026.03.12 09:16:00,L,BLOCK,htf_trend,
2026.03.12 09:17:00,L,BLOCK,htf_trend,
2026.03.12 09:18:00,L,BLOCK,htf_trend,
2026.03.12 09:21:00,L,BLOCK,htf_trend,
2026.03.12 09:22:00,L,BLOCK,htf_trend,
2026.03.12 09:28:00,L,BLOCK,htf_trend,
2026.03.12 09:29:00,L,BLOCK,mtf,
2026.03.12 13:15:00,L,BLOCK,price_pos,px=5176.917,ema25=5181.307
2026.03.12 13:16:00,L,BLOCK,price_pos,px=5176.044,ema25=5180.969
2026.03.12 13:17:00,L,BLOCK,price_pos,px=5175.801,ema25=5180.590
2026.03.12 13:18:00,L,BLOCK,price_pos,px=5175.571,ema25=5180.222
2026.03.12 13:19:00,L,BLOCK,htf_trend,
2026.03.12 13:20:00,L,BLOCK,htf_trend,
2026.03.12 13:21:00,L,BLOCK,htf_trend,
2026.03.12 13:22:00,L,BLOCK,htf_trend,
2026.03.12 13:23:00,L,BLOCK,htf_trend,
2026.03.12 13:24:00,L,BLOCK,htf_trend,
2026.03.12 13:25:00,L,BLOCK,htf_trend,
2026.03.12 13:26:00,L,BLOCK,htf_trend,
2026.03.12 13:27:00,L,BLOCK,htf_trend,
2026.03.12 13:28:00,L,BLOCK,htf_trend,
2026.03.12 13:29:00,L,BLOCK,htf_trend,
2026.03.12 13:30:00,L,BLOCK,htf_trend,
2026.03.12 13:31:00,L,BLOCK,htf_trend,
2026.03.12 13:32:00,L,BLOCK,htf_trend,
2026.03.12 13:33:00,L,BLOCK,htf_trend,
2026.03.12 13:34:00,L,BLOCK,htf_trend,
2026.03.12 13:35:00,L,BLOCK,htf_trend,
2026.03.12 13:36:00,L,BLOCK,htf_trend,
2026.03.12 13:37:00,L,BLOCK,htf_trend,
2026.03.12 13:38:00,L,BLOCK,htf_trend,
2026.03.12 13:39:00,L,BLOCK,htf_trend,
2026.03.12 13:40:00,L,BLOCK,htf_trend,
2026.03.12 13:41:00,L,BLOCK,htf_trend,
2026.03.12 13:42:00,L,BLOCK,htf_trend,
2026.03.12 13:43:00,L,BLOCK,htf_trend,
2026.03.13 08:51:00,S,BLOCK,htf_trend,
2026.03.13 08:52:00,S,BLOCK,htf_trend,
2026.03.13 08:53:00,S,BLOCK,htf_trend,
2026.03.13 08:54:00,S,BLOCK,htf_trend,
2026.03.13 08:55:00,S,BLOCK,htf_trend,
2026.03.13 08:56:00,S,BLOCK,htf_trend,
2026.03.13 08:57:00,S,BLOCK,htf_trend,
2026.03.13 08:58:00,S,BLOCK,htf_trend,
2026.03.13 08:59:00,S,BLOCK,htf_trend,
2026.03.13 09:00:00,S,BLOCK,htf_trend,
2026.03.13 09:01:00,S,BLOCK,htf_trend,
2026.03.13 09:02:00,S,BLOCK,htf_trend,
2026.03.13 09:03:00,S,BLOCK,htf_trend,
2026.03.13 09:04:00,S,BLOCK,htf_trend,
2026.03.13 09:05:00,S,BLOCK,htf_trend,
2026.03.13 09:06:00,S,BLOCK,htf_trend,
2026.03.13 09:07:00,S,BLOCK,htf_trend,
2026.03.13 09:08:00,S,BLOCK,htf_trend,
2026.03.13 09:09:00,S,BLOCK,htf_trend,
2026.03.13 09:11:00,S,BLOCK,htf_trend,
2026.03.13 09:12:00,S,BLOCK,htf_trend,
2026.03.13 09:13:00,S,BLOCK,htf_trend,
2026.03.13 09:14:00,S,BLOCK,htf_trend,
2026.03.13 09:15:00,S,BLOCK,htf_trend,
2026.03.13 09:16:00,S,BLOCK,htf_trend,
2026.03.13 09:17:00,S,BLOCK,htf_trend,
2026.03.13 09:18:00,S,BLOCK,htf_trend,
2026.03.13 09:19:00,S,BLOCK,htf_trend,
2026.03.13 13:31:00,L,BLOCK,htf_trend,
2026.03.13 13:32:00,L,BLOCK,htf_trend,
2026.03.13 13:33:00,L,BLOCK,htf_trend,
2026.03.13 13:34:00,L,BLOCK,htf_trend,
2026.03.13 13:35:00,L,BLOCK,htf_trend,
2026.03.13 13:36:00,L,BLOCK,htf_trend,
2026.03.13 13:37:00,L,BLOCK,htf_trend,
2026.03.13 13:38:00,L,BLOCK,htf_trend,
2026.03.13 13:39:00,L,BLOCK,htf_trend,
2026.03.13 13:40:00,L,BLOCK,htf_trend,
2026.03.13 13:41:00,L,BLOCK,htf_trend,
2026.03.13 13:42:00,L,BLOCK,htf_trend,
2026.03.13 13:43:00,L,BLOCK,htf_trend,
2026.03.13 13:44:00,L,BLOCK,htf_trend,
2026.03.13 13:45:00,L,BLOCK,htf_trend,
2026.03.13 13:46:00,L,BLOCK,htf_trend,
2026.03.13 13:47:00,L,BLOCK,htf_trend,
2026.03.13 13:48:00,L,BLOCK,htf_trend,
2026.03.13 13:49:00,L,BLOCK,htf_trend,
2026.03.13 13:50:00,L,BLOCK,htf_trend,
2026.03.13 13:51:00,L,BLOCK,htf_trend,
2026.03.13 13:52:00,L,BLOCK,htf_trend,
2026.03.13 13:53:00,L,BLOCK,htf_trend,
2026.03.13 13:54:00,L,BLOCK,htf_trend,
2026.03.13 13:55:00,L,BLOCK,htf_trend,
2026.03.13 13:56:00,L,BLOCK,htf_trend,
2026.03.13 13:57:00,L,BLOCK,htf_trend,
2026.03.13 13:58:00,L,BLOCK,htf_trend,
2026.03.13 13:59:00,L,BLOCK,htf_trend,
2026.03.16 00:00:00,S,BLOCK,price_pos,px=5010.315,ema25=4987.247
2026.03.16 00:01:00,S,BLOCK,price_pos,px=5015.217,ema25=4989.022
2026.03.16 00:02:00,S,BLOCK,price_pos,px=5021.096,ema25=4991.037
2026.03.16 00:03:00,S,BLOCK,price_pos,px=5016.897,ema25=4993.349
2026.03.16 00:04:00,S,BLOCK,htf_trend,
2026.03.16 00:05:00,S,BLOCK,htf_trend,
2026.03.16 00:06:00,S,BLOCK,htf_trend,
2026.03.16 00:07:00,S,BLOCK,htf_trend,
2026.03.16 00:08:00,S,BLOCK,htf_trend,
2026.03.16 00:09:00,S,BLOCK,htf_trend,
2026.03.16 00:10:00,S,BLOCK,htf_trend,
2026.03.16 00:11:00,S,BLOCK,htf_trend,
2026.03.16 00:12:00,S,BLOCK,htf_trend,
2026.03.16 00:13:00,S,BLOCK,htf_trend,
2026.03.16 00:14:00,S,BLOCK,htf_trend,
2026.03.16 00:16:00,S,BLOCK,htf_trend,
2026.03.16 00:17:00,S,BLOCK,htf_trend,
2026.03.16 00:18:00,S,BLOCK,htf_trend,
2026.03.16 00:19:00,S,BLOCK,htf_trend,
2026.03.16 00:20:00,S,BLOCK,htf_trend,
2026.03.16 00:21:00,S,BLOCK,htf_trend,
2026.03.16 00:22:00,S,BLOCK,htf_trend,
2026.03.16 00:23:00,S,BLOCK,htf_trend,
2026.03.16 00:24:00,S,BLOCK,htf_trend,
2026.03.16 00:25:00,S,BLOCK,htf_trend,
2026.03.16 00:28:00,S,BLOCK,htf_trend,
2026.03.16 01:54:00,S,BLOCK,htf_trend,
2026.03.16 01:55:00,S,BLOCK,htf_trend,
2026.03.16 01:56:00,S,BLOCK,htf_trend,
2026.03.16 01:57:00,S,BLOCK,htf_trend,
2026.03.16 01:58:00,S,BLOCK,htf_trend,
2026.03.16 01:59:00,S,BLOCK,htf_trend,
2026.03.16 02:00:00,S,BLOCK,htf_trend,
2026.03.16 02:01:00,S,BLOCK,htf_trend,
2026.03.16 02:02:00,S,BLOCK,htf_trend,
2026.03.16 02:04:00,S,BLOCK,htf_trend,
2026.03.16 02:05:00,S,BLOCK,htf_trend,
2026.03.16 02:07:00,S,BLOCK,htf_trend,
2026.03.16 02:08:00,S,BLOCK,htf_trend,
2026.03.16 02:09:00,S,BLOCK,htf_trend,
2026.03.16 03:26:00,S,BLOCK,htf_trend,
2026.03.16 03:27:00,S,BLOCK,htf_trend,
2026.03.16 03:28:00,S,BLOCK,htf_trend,
2026.03.16 03:29:00,S,BLOCK,htf_trend,
2026.03.16 05:40:00,S,BLOCK,price_pos,px=5014.815,ema25=5009.115
2026.03.16 05:41:00,S,BLOCK,price_pos,px=5015.755,ema25=5009.554
2026.03.16 05:42:00,S,BLOCK,price_pos,px=5014.941,ema25=5010.031
2026.03.16 05:43:00,S,BLOCK,price_pos,px=5015.435,ema25=5010.408
2026.03.16 05:44:00,S,BLOCK,price_pos,px=5016.189,ema25=5010.795
2026.03.16 05:45:00,S,BLOCK,price_pos,px=5017.347,ema25=5011.210
2026.03.16 05:46:00,S,BLOCK,mtf,
2026.03.16 05:47:00,S,BLOCK,mtf,
2026.03.16 05:48:00,S,BLOCK,mtf,
2026.03.16 05:49:00,S,BLOCK,mtf,
2026.03.16 05:50:00,S,BLOCK,mtf,
2026.03.16 05:51:00,S,BLOCK,mtf,
2026.03.16 05:52:00,S,BLOCK,mtf,
2026.03.16 05:53:00,S,BLOCK,mtf,
2026.03.16 05:54:00,S,BLOCK,htf_trend,
2026.03.16 05:55:00,S,BLOCK,htf_trend,
2026.03.16 05:56:00,S,BLOCK,htf_trend,
2026.03.16 05:57:00,S,BLOCK,htf_trend,
2026.03.16 06:03:00,S,BLOCK,htf_trend,
2026.03.16 06:04:00,S,BLOCK,mtf,
2026.03.16 06:08:00,S,BLOCK,trend_strength,adx=18.14,min=19.50
2026.03.16 14:27:00,L,BLOCK,htf_trend,
2026.03.16 14:28:00,L,BLOCK,htf_trend,
2026.03.16 14:29:00,L,BLOCK,htf_trend,
2026.03.16 14:30:00,L,BLOCK,htf_trend,
2026.03.16 14:31:00,L,BLOCK,htf_trend,
2026.03.16 14:32:00,L,BLOCK,htf_trend,
2026.03.16 14:33:00,L,BLOCK,htf_trend,
2026.03.16 14:34:00,L,BLOCK,htf_trend,
2026.03.16 14:35:00,L,BLOCK,htf_trend,
2026.03.16 14:36:00,L,BLOCK,htf_trend,
2026.03.16 14:37:00,L,BLOCK,htf_trend,
2026.03.16 14:38:00,L,BLOCK,htf_trend,
2026.03.16 14:39:00,L,BLOCK,htf_trend,
2026.03.16 14:40:00,L,BLOCK,htf_trend,
2026.03.16 14:41:00,L,BLOCK,htf_trend,
2026.03.16 14:42:00,L,BLOCK,htf_trend,
2026.03.16 14:43:00,L,BLOCK,htf_trend,
2026.03.16 14:44:00,L,BLOCK,htf_trend,
2026.03.16 14:45:00,L,BLOCK,htf_trend,
2026.03.16 14:46:00,L,BLOCK,htf_trend,
2026.03.16 14:47:00,L,BLOCK,htf_trend,
2026.03.16 14:48:00,L,BLOCK,htf_trend,
2026.03.16 14:49:00,L,BLOCK,htf_trend,
2026.03.16 14:50:00,L,BLOCK,htf_trend,
2026.03.16 14:51:00,L,BLOCK,htf_trend,
2026.03.16 14:52:00,L,BLOCK,htf_trend,
2026.03.16 14:53:00,L,BLOCK,htf_trend,
2026.03.16 14:54:00,L,BLOCK,htf_trend,
2026.03.16 14:55:00,L,BLOCK,htf_trend,
2026.03.17 00:02:00,L,BLOCK,mtf,
2026.03.17 00:03:00,L,BLOCK,mtf,
2026.03.17 00:04:00,L,BLOCK,mtf,
2026.03.17 00:05:00,L,BLOCK,mtf,
2026.03.17 00:06:00,L,BLOCK,mtf,
2026.03.17 00:07:00,L,BLOCK,mtf,
2026.03.17 00:08:00,L,BLOCK,trend_strength,adx=18.92,min=19.50
2026.03.17 00:09:00,L,BLOCK,mtf,
2026.03.17 00:10:00,L,BLOCK,mtf,
2026.03.17 00:11:00,L,BLOCK,trend_strength,adx=19.18,min=19.50
2026.03.17 00:12:00,L,BLOCK,mtf,
2026.03.17 00:13:00,L,BLOCK,mtf,
2026.03.17 00:18:00,L,BLOCK,mtf,
2026.03.17 00:19:00,L,BLOCK,mtf,
2026.03.17 00:27:00,L,BLOCK,mtf,
2026.03.17 00:28:00,L,BLOCK,mtf,
2026.03.17 05:45:00,L,BLOCK,htf_trend,
2026.03.17 05:46:00,L,BLOCK,htf_trend,
2026.03.17 05:47:00,L,BLOCK,htf_trend,
2026.03.17 05:48:00,L,BLOCK,htf_trend,
2026.03.17 05:49:00,L,BLOCK,htf_trend,
2026.03.17 05:50:00,L,BLOCK,htf_trend,
2026.03.17 05:51:00,L,BLOCK,htf_trend,
2026.03.17 05:52:00,L,BLOCK,htf_trend,
2026.03.17 05:53:00,L,BLOCK,htf_trend,
2026.03.17 05:54:00,L,BLOCK,htf_trend,
2026.03.17 05:55:00,L,BLOCK,htf_trend,
2026.03.17 05:56:00,L,BLOCK,htf_trend,
2026.03.17 05:57:00,L,BLOCK,htf_trend,
2026.03.17 05:58:00,L,BLOCK,htf_trend,
2026.03.17 05:59:00,L,BLOCK,htf_trend,
2026.03.17 06:00:00,L,BLOCK,htf_trend,
2026.03.17 06:01:00,L,BLOCK,htf_trend,
2026.03.17 06:02:00,L,BLOCK,htf_trend,
2026.03.17 06:03:00,L,BLOCK,htf_trend,
2026.03.17 06:04:00,L,BLOCK,htf_trend,
2026.03.17 06:05:00,L,BLOCK,htf_trend,
2026.03.17 06:06:00,L,BLOCK,htf_trend,
2026.03.17 06:07:00,L,BLOCK,htf_trend,
2026.03.17 06:08:00,L,BLOCK,htf_trend,
2026.03.17 06:09:00,L,BLOCK,htf_trend,
2026.03.17 06:10:00,L,BLOCK,htf_trend,
2026.03.17 06:11:00,L,BLOCK,htf_trend,
2026.03.17 06:12:00,L,BLOCK,htf_trend,
2026.03.17 06:13:00,L,BLOCK,htf_trend,
2026.03.17 09:06:00,L,BLOCK,price_pos,px=5018.191,ema25=5022.225
2026.03.17 09:07:00,L,BLOCK,price_pos,px=5018.838,ema25=5021.915
2026.03.17 09:08:00,L,BLOCK,mtf,
2026.03.17 09:09:00,L,BLOCK,htf_trend,
2026.03.17 09:10:00,L,BLOCK,htf_trend,
2026.03.17 09:11:00,L,BLOCK,htf_trend,
2026.03.17 09:12:00,L,BLOCK,htf_trend,
2026.03.17 09:13:00,L,BLOCK,htf_trend,
2026.03.17 09:14:00,L,BLOCK,htf_trend,
2026.03.17 09:15:00,L,BLOCK,htf_trend,
2026.03.17 09:16:00,L,BLOCK,htf_trend,
2026.03.17 09:17:00,L,BLOCK,htf_trend,
2026.03.17 09:18:00,L,BLOCK,htf_trend,
2026.03.17 09:19:00,L,BLOCK,htf_trend,
2026.03.17 09:20:00,L,BLOCK,htf_trend,
2026.03.17 09:21:00,L,BLOCK,htf_trend,
2026.03.17 09:22:00,L,BLOCK,htf_trend,
2026.03.17 09:23:00,L,BLOCK,htf_trend,
2026.03.17 09:24:00,L,BLOCK,htf_trend,
2026.03.17 12:10:00,S,BLOCK,price_pos,px=5008.720,ema25=5005.418
2026.03.17 12:11:00,S,BLOCK,price_pos,px=5007.633,ema25=5005.672
2026.03.17 12:12:00,S,BLOCK,price_pos,px=5008.583,ema25=5005.823
2026.03.17 12:13:00,S,BLOCK,price_pos,px=5008.465,ema25=5006.035
2026.03.17 12:14:00,S,BLOCK,htf_trend,
2026.03.17 12:15:00,S,BLOCK,htf_trend,
2026.03.17 12:16:00,S,BLOCK,htf_trend,
2026.03.17 12:17:00,S,BLOCK,htf_trend,
2026.03.17 12:18:00,S,BLOCK,htf_trend,
2026.03.18 02:19:00,S,BLOCK,price_pos,px=5003.009,ema25=5000.362
2026.03.18 02:20:00,S,BLOCK,price_pos,px=5004.753,ema25=5000.565
2026.03.18 02:21:00,S,BLOCK,price_pos,px=5005.946,ema25=5000.887
2026.03.18 02:22:00,S,BLOCK,price_pos,px=5006.205,ema25=5001.277
2026.03.18 02:23:00,S,BLOCK,price_pos,px=5005.154,ema25=5001.656
2026.03.18 02:24:00,S,BLOCK,htf_trend,
2026.03.18 02:26:00,S,BLOCK,htf_trend,
2026.03.18 02:34:00,S,BLOCK,price_pos,px=5002.937,ema25=5002.147
2026.03.18 02:36:00,S,BLOCK,momentum,
2026.03.18 05:24:00,S,BLOCK,price_pos,px=4991.901,ema25=4988.915
2026.03.18 05:25:00,S,BLOCK,mtf,
2026.03.18 05:26:00,S,BLOCK,mtf,
2026.03.18 05:27:00,S,BLOCK,mtf,
2026.03.18 05:28:00,S,BLOCK,mtf,
2026.03.18 05:29:00,S,BLOCK,mtf,
2026.03.18 05:30:00,S,BLOCK,mtf,
2026.03.18 05:31:00,S,BLOCK,mtf,
2026.03.18 05:34:00,S,BLOCK,mtf,
2026.03.18 05:35:00,S,BLOCK,mtf,
2026.03.18 05:36:00,S,BLOCK,mtf,
2026.03.18 05:37:00,S,BLOCK,mtf,
2026.03.18 05:38:00,S,BLOCK,mtf,
2026.03.18 05:39:00,S,BLOCK,htf_trend,
2026.03.18 05:40:00,S,BLOCK,htf_trend,
2026.03.18 05:41:00,S,BLOCK,htf_trend,
2026.03.18 05:42:00,S,BLOCK,htf_trend,
2026.03.18 05:43:00,S,BLOCK,htf_trend,
2026.03.18 05:44:00,S,BLOCK,htf_trend,
2026.03.18 05:45:00,S,BLOCK,htf_trend,
2026.03.18 05:46:00,S,BLOCK,htf_trend,
2026.03.18 05:47:00,S,BLOCK,htf_trend,
2026.03.18 05:48:00,S,BLOCK,htf_trend,
2026.03.18 05:49:00,S,BLOCK,htf_trend,
2026.03.18 05:50:00,S,BLOCK,htf_trend,
2026.03.18 05:51:00,S,BLOCK,htf_trend,
2026.03.18 05:52:00,S,BLOCK,htf_trend,
2026.03.18 07:39:00,L,BLOCK,htf_trend,
2026.03.18 07:40:00,L,BLOCK,htf_trend,
2026.03.18 07:41:00,L,BLOCK,htf_trend,
2026.03.18 07:42:00,L,BLOCK,htf_trend,
2026.03.18 07:43:00,L,BLOCK,htf_trend,
2026.03.18 07:44:00,L,BLOCK,htf_trend,
2026.03.18 07:45:00,L,BLOCK,htf_trend,
2026.03.18 07:46:00,L,BLOCK,htf_trend,
2026.03.18 07:47:00,L,BLOCK,htf_trend,
2026.03.18 07:48:00,L,BLOCK,htf_trend,
2026.03.18 07:49:00,L,BLOCK,htf_trend,
